,idstd,Ancienneté,size_Large,size_Medium,size_Small,colab,Secteur_Service,Secteur_Production,IT,R&D,Country_BA,Country_NE,Country_PA,innovation2
2846,569687,0.783462442427084,1,0,0,0.0,0,0,0.0,1.0,0,0,0,4.0
2847,569692,-0.8297340242580756,0,1,0,0.0,0,0,0.0,1.0,0,0,0,4.0
2848,569693,0.9938793728642786,0,1,0,0.0,0,0,0.0,1.0,0,0,0,3.0
2849,569700,-0.7595950474456774,0,1,0,0.0,0,0,0.0,1.0,0,0,0,3.0
2850,569704,0.7133234656146857,1,0,0,0.0,0,0,0.0,1.0,0,0,0,4.0
2851,569708,0.5730455119898892,0,1,0,0.0,0,0,0.0,1.0,0,0,0,4.0
2852,569711,2.7473537931742347,0,1,0,0.0,0,0,0.0,1.0,0,0,0,4.0
2853,569713,0.222350627927898,0,1,0,0.0,0,0,0.0,1.0,0,0,0,4.0
2854,569714,0.222350627927898,0,1,0,0.0,0,0,0.0,1.0,0,0,0,4.0
2855,569715,0.0820726743031015,0,1,0,0.0,0,0,0.0,1.0,0,0,0,4.0
2856,569716,0.1522116511154997,0,1,0,0.0,0,0,0.0,1.0,0,0,0,4.0
2857,569718,0.0820726743031015,0,1,0,0.0,0,0,0.0,1.0,0,0,0,4.0
2858,569720,-0.5491781170084826,0,1,0,0.0,0,0,0.0,1.0,0,0,0,4.0
2859,569721,-0.8998730010704739,0,1,0,0.0,0,0,0.0,1.0,0,0,0,4.0
2860,569722,0.0820726743031015,1,0,0,0.0,0,0,1.0,1.0,0,0,0,4.0
2861,569723,-1.3207068619448634,0,1,0,0.0,0,0,0.0,1.0,0,0,0,4.0
2862,569726,-0.1283442561340932,0,1,0,0.0,0,0,0.0,1.0,0,0,0,4.0
2863,569728,0.8536014192394822,0,1,0,0.0,0,0,0.0,1.0,0,0,0,4.0
2864,569730,2.326519932299845,0,1,0,0.0,0,0,0.0,1.0,0,0,0,4.0
2865,569732,-0.1984832329464914,0,1,0,0.0,0,0,0.0,1.0,0,0,0,4.0
2866,569734,-0.5491781170084826,0,1,0,0.0,0,0,0.0,1.0,0,0,0,4.0
2867,569735,-0.1984832329464914,0,1,0,0.0,0,0,0.0,1.0,0,0,0,4.0
2868,569738,-0.0582052793216949,0,1,0,0.0,0,0,0.0,1.0,0,0,0,3.0
2869,569740,-0.3387611865712879,0,1,0,0.0,0,0,0.0,1.0,0,0,0,4.0
2870,569742,-0.8998730010704739,1,0,0,0.0,0,0,0.0,0.0,0,0,0,3.0
2871,569743,-0.1283442561340932,0,1,0,0.0,0,0,0.0,1.0,0,0,0,3.0
2872,569744,1.8355470946130577,0,1,0,0.0,0,0,0.0,1.0,0,0,0,3.0
2873,569750,-0.1283442561340932,0,1,0,0.0,0,0,0.0,1.0,0,0,0,3.0
2874,569770,-0.1283442561340932,0,1,0,0.0,0,0,0.0,1.0,0,0,0,3.0
2875,569775,1.5549911873634643,0,1,0,0.0,0,0,0.0,1.0,0,0,0,4.0
2876,569777,0.9938793728642786,1,0,0,0.0,0,0,0.0,1.0,0,0,0,3.0
2877,569778,0.0820726743031015,0,1,0,0.0,0,0,0.0,1.0,0,0,0,4.0
2878,569781,-0.6193170938208808,0,1,0,0.0,0,0,0.0,1.0,0,0,0,3.0
2879,569782,0.6431844888022875,0,1,0,0.0,0,0,0.0,1.0,0,0,0,4.0
2880,569783,-0.2686222097588897,0,1,0,0.0,0,0,0.0,1.0,0,0,0,4.0
2881,569788,0.0119336974907032,0,1,0,0.0,0,0,0.0,1.0,0,0,0,3.0
2882,569789,-0.8998730010704739,0,1,0,0.0,0,0,0.0,1.0,0,0,0,2.0
2883,569790,-0.4790391401960844,0,1,0,1.0,0,0,0.0,1.0,0,0,0,4.0
2884,569792,-0.1984832329464914,0,1,0,0.0,0,0,0.0,1.0,0,0,0,2.0
2885,569794,-0.5491781170084826,0,1,0,0.0,0,0,0.0,1.0,0,0,0,3.0
2886,569796,-0.6894560706332792,1,0,0,0.0,0,0,0.0,1.0,0,0,0,3.0
2887,569797,0.5730455119898892,0,1,0,0.0,0,0,0.0,1.0,0,0,0,4.0
2888,569801,-0.1283442561340932,1,0,0,1.0,0,0,0.0,1.0,0,0,0,4.0
2889,569802,-1.250567885132465,0,1,0,0.0,0,0,0.0,1.0,0,0,0,3.0
2890,569803,0.0820726743031015,0,1,0,0.0,0,0,0.0,1.0,0,0,0,2.0
2891,569805,-0.3387611865712879,1,0,0,1.0,0,0,0.0,1.0,0,0,0,3.0
2892,569807,-0.8297340242580756,0,1,0,0.0,0,0,0.0,1.0,0,0,0,2.0
2893,569809,0.502906535177491,1,0,0,1.0,0,0,1.0,1.0,0,0,0,3.0
2894,569811,0.222350627927898,1,0,0,0.0,0,0,1.0,1.0,0,0,0,3.0
2895,569812,0.502906535177491,0,1,0,0.0,0,0,0.0,1.0,0,0,0,2.0
2896,569814,0.0820726743031015,0,1,0,0.0,0,0,0.0,1.0,0,0,0,2.0
2897,569815,-0.1984832329464914,0,1,0,1.0,0,0,0.0,1.0,0,0,0,4.0
2898,569820,-0.8998730010704739,0,1,0,0.0,0,0,0.0,1.0,0,0,0,2.0
2899,569822,-0.5491781170084826,0,1,0,0.0,0,0,0.0,1.0,0,0,0,3.0
2900,569824,1.975825048237854,1,0,0,1.0,0,0,0.0,1.0,0,0,0,3.0
2901,569831,-0.4790391401960844,0,1,0,0.0,0,0,0.0,1.0,0,0,0,3.0
2902,569832,-0.8297340242580756,0,1,0,0.0,0,0,0.0,0.0,0,0,0,2.0
2903,569834,-0.970011977882872,0,1,0,1.0,0,0,0.0,1.0,0,0,0,4.0
2904,569835,-0.5491781170084826,0,1,0,0.0,0,0,0.0,1.0,0,0,0,3.0
2905,569836,-1.0401509546952703,0,1,0,0.0,0,0,0.0,1.0,0,0,0,2.0
2906,569838,-0.1283442561340932,1,0,0,1.0,0,0,0.0,1.0,0,0,0,4.0
2907,569840,-0.8297340242580756,0,1,0,0.0,0,0,0.0,1.0,0,0,0,4.0
2908,569841,-1.1102899315076686,0,1,0,0.0,0,0,0.0,1.0,0,0,0,4.0
2909,569848,-1.1102899315076686,0,1,0,0.0,0,0,0.0,1.0,0,0,0,4.0
2910,569850,-0.6894560706332792,0,1,0,0.0,0,0,0.0,1.0,0,0,0,4.0
2911,569856,-0.6193170938208808,1,0,0,0.0,0,0,0.0,1.0,0,0,0,4.0
2912,569857,1.4848522105510664,0,1,0,1.0,0,0,0.0,1.0,0,0,0,4.0
2913,569863,0.1522116511154997,0,1,0,0.0,0,0,0.0,1.0,0,0,0,4.0
2914,569865,-0.6193170938208808,0,1,0,0.0,0,0,0.0,1.0,0,0,0,4.0
2915,569869,0.2924896047402963,0,1,0,0.0,0,0,0.0,1.0,0,0,0,4.0
2916,569871,0.2924896047402963,0,1,0,0.0,0,0,0.0,1.0,0,0,0,4.0
2917,569872,0.222350627927898,0,1,0,0.0,0,0,0.0,1.0,0,0,0,4.0
2918,569873,-0.2686222097588897,0,1,0,0.0,0,0,0.0,1.0,0,0,0,4.0
2919,569876,0.9938793728642786,0,1,0,0.0,0,0,0.0,1.0,0,0,0,4.0
2920,569878,0.783462442427084,0,1,0,0.0,0,0,0.0,1.0,0,0,0,3.0
2921,569884,0.0820726743031015,0,1,0,0.0,0,0,0.0,1.0,0,0,0,4.0
2922,569885,-0.6193170938208808,0,1,0,1.0,0,0,1.0,1.0,0,0,0,3.0
2923,569886,0.783462442427084,1,0,0,1.0,0,0,0.0,1.0,0,0,0,3.0
2924,569889,-0.8998730010704739,0,1,0,0.0,0,0,0.0,1.0,0,0,0,2.0
2925,569890,0.4327675583650927,0,1,0,1.0,0,0,0.0,1.0,0,0,0,4.0
2926,569891,-0.1283442561340932,1,0,0,0.0,0,0,0.0,1.0,0,0,0,4.0
2927,569894,1.975825048237854,0,1,0,0.0,0,0,0.0,1.0,0,0,0,4.0
2928,569895,-0.8297340242580756,0,1,0,0.0,0,0,0.0,1.0,0,0,0,3.0
2929,569896,0.222350627927898,0,1,0,0.0,0,0,0.0,1.0,0,0,0,3.0
2930,569898,-0.6894560706332792,1,0,0,1.0,0,0,0.0,1.0,0,0,0,4.0
2931,569903,-1.1102899315076686,0,1,0,0.0,0,0,0.0,1.0,0,0,0,2.0
2932,569906,0.0119336974907032,0,1,0,0.0,0,0,0.0,1.0,0,0,0,2.0
2933,569910,-1.1804289083200667,0,1,0,1.0,0,0,1.0,1.0,0,0,0,4.0
2934,569913,-1.1804289083200667,0,1,0,0.0,0,0,0.0,1.0,0,0,0,4.0
2935,569915,-1.1102899315076686,0,1,0,0.0,0,0,0.0,1.0,0,0,0,4.0
2936,569917,-0.6894560706332792,0,1,0,0.0,0,0,1.0,1.0,0,0,0,4.0
2937,569919,-1.1804289083200667,0,1,0,0.0,0,0,0.0,1.0,0,0,0,3.0
2938,569922,-1.1804289083200667,0,1,0,0.0,0,0,0.0,1.0,0,0,0,3.0
2939,569927,-1.250567885132465,1,0,0,1.0,0,0,0.0,1.0,0,0,0,4.0
2940,569928,-0.8998730010704739,0,1,0,0.0,0,0,0.0,1.0,0,0,0,4.0
2941,569932,1.2042963033014733,1,0,0,1.0,0,0,1.0,1.0,0,0,0,4.0
2942,569934,0.4327675583650927,1,0,0,1.0,0,0,1.0,1.0,0,0,0,4.0
2943,569937,2.326519932299845,1,0,0,1.0,0,0,1.0,1.0,0,0,0,4.0
2944,569938,0.7133234656146857,1,0,0,1.0,0,0,1.0,1.0,0,0,0,4.0
2945,569939,0.222350627927898,1,0,0,1.0,0,0,1.0,1.0,0,0,0,3.0
2946,569941,-0.8297340242580756,1,0,0,1.0,0,0,1.0,1.0,0,0,0,4.0
2947,569942,-0.1283442561340932,1,0,0,0.0,0,0,1.0,1.0,0,0,0,2.0
2948,569943,-0.1984832329464914,1,0,0,1.0,0,0,1.0,1.0,0,0,0,3.0
2949,569952,0.1522116511154997,1,0,0,0.0,0,0,1.0,1.0,0,0,0,3.0
2950,569953,-0.6894560706332792,1,0,0,1.0,0,0,0.0,1.0,0,0,0,3.0
2951,569954,-0.8998730010704739,1,0,0,1.0,0,0,1.0,1.0,0,0,0,3.0
2952,569958,0.4327675583650927,1,0,0,1.0,0,0,1.0,1.0,0,0,0,4.0
2953,569959,1.0640183496766769,1,0,0,1.0,0,0,1.0,1.0,0,0,0,3.0
2954,569961,1.0640183496766769,1,0,0,1.0,0,0,1.0,1.0,0,0,0,4.0
2955,569965,0.1522116511154997,1,0,0,0.0,0,0,1.0,1.0,0,0,0,4.0
2956,569967,1.6952691409882612,1,0,0,0.0,0,0,1.0,1.0,0,0,0,4.0
2957,569969,-0.5491781170084826,0,1,0,1.0,0,0,0.0,0.0,0,0,0,3.0
2958,569972,-0.8297340242580756,1,0,0,1.0,0,0,0.0,1.0,0,0,0,4.0
2959,569977,1.34457425692627,1,0,0,0.0,0,0,1.0,1.0,0,0,0,3.0
2960,570011,0.5730455119898892,1,0,0,1.0,0,0,1.0,1.0,0,0,0,4.0
2961,570015,-0.8297340242580756,0,1,0,1.0,0,0,0.0,1.0,0,0,0,2.0
2962,570019,-0.3387611865712879,0,1,0,0.0,0,0,0.0,1.0,0,0,0,4.0
2963,570043,0.222350627927898,0,1,0,1.0,0,0,0.0,1.0,0,0,0,3.0
2964,570045,0.0119336974907032,0,1,0,1.0,0,0,1.0,1.0,0,0,0,4.0
2965,570046,1.2744352801138716,0,1,0,1.0,0,0,0.0,1.0,0,0,0,3.0
2966,570050,0.0820726743031015,0,1,0,1.0,0,0,0.0,1.0,0,0,0,3.0
2967,570051,-0.970011977882872,0,1,0,1.0,0,0,0.0,1.0,0,0,0,3.0
2968,570052,-0.6894560706332792,0,1,0,1.0,0,0,1.0,1.0,0,0,0,3.0
2969,570058,-1.0401509546952703,0,1,0,1.0,0,0,1.0,0.0,0,0,0,4.0
2970,570060,-1.1102899315076686,0,1,0,1.0,0,0,1.0,1.0,0,0,0,3.0
2971,570068,3.168187654048624,0,1,0,1.0,0,0,1.0,1.0,0,0,0,3.0
2972,570070,0.3626285815526945,0,1,0,1.0,0,0,0.0,0.0,0,0,0,4.0
2973,570076,-0.3387611865712879,1,0,0,1.0,0,0,1.0,1.0,0,0,0,3.0
2974,570079,-0.1283442561340932,0,1,0,1.0,0,0,0.0,1.0,0,0,0,4.0
2975,570083,0.8536014192394822,0,1,0,0.0,0,0,0.0,1.0,0,0,0,2.0
2976,570084,-0.4790391401960844,1,0,0,1.0,0,0,1.0,1.0,0,0,0,4.0
2977,570085,0.2924896047402963,1,0,0,1.0,0,0,1.0,1.0,0,0,0,3.0
2978,570087,-0.8998730010704739,0,1,0,1.0,0,0,1.0,0.0,0,0,0,3.0
2979,570092,-0.1984832329464914,1,0,0,1.0,0,0,1.0,1.0,0,0,0,4.0
2980,570097,-0.8297340242580756,0,1,0,1.0,0,0,0.0,1.0,0,0,0,3.0
2981,570100,-0.3387611865712879,0,1,0,1.0,0,0,0.0,1.0,0,0,0,3.0
2982,570101,-1.3207068619448634,1,0,0,1.0,0,0,1.0,1.0,0,0,0,4.0
2983,570104,-0.6193170938208808,0,1,0,1.0,0,0,0.0,0.0,0,0,0,3.0
2984,570105,0.2924896047402963,0,1,0,1.0,0,0,0.0,0.0,0,0,0,4.0
2985,570110,0.1522116511154997,0,1,0,1.0,0,0,0.0,1.0,0,0,0,3.0
2986,570117,-0.8998730010704739,0,1,0,1.0,0,0,0.0,1.0,0,0,0,3.0
2987,570126,-0.0582052793216949,0,1,0,0.0,0,0,0.0,0.0,0,0,0,2.0
2988,570129,-0.6193170938208808,0,0,1,1.0,0,0,0.0,0.0,0,0,0,3.0
2989,570131,-0.6193170938208808,0,1,0,1.0,0,0,0.0,1.0,0,0,0,3.0
2990,570136,-1.1102899315076686,0,1,0,1.0,0,0,0.0,0.0,0,0,0,3.0
2991,570145,-1.1102899315076686,0,1,0,0.0,0,0,1.0,1.0,0,0,0,4.0
2992,570146,-1.1102899315076686,0,1,0,0.0,0,0,1.0,1.0,0,0,0,2.0
2993,570150,-0.970011977882872,0,1,0,1.0,0,0,0.0,0.0,0,0,0,4.0
2994,570156,-0.6193170938208808,1,0,0,0.0,0,0,0.0,1.0,0,0,0,3.0
2995,570161,-0.1283442561340932,0,1,0,0.0,0,0,0.0,1.0,0,0,0,4.0
2996,570179,-0.1984832329464914,0,1,0,0.0,0,0,1.0,0.0,0,0,0,4.0
2997,570183,-0.970011977882872,1,0,0,0.0,0,0,1.0,1.0,0,0,0,2.0
2998,570199,-0.5491781170084826,0,1,0,0.0,0,0,0.0,0.0,0,0,0,3.0
2999,570200,-0.6894560706332792,1,0,0,1.0,0,0,1.0,1.0,0,0,0,4.0
3000,570205,-0.970011977882872,1,0,0,0.0,0,0,1.0,1.0,0,0,0,3.0
3001,570211,-1.3207068619448634,0,1,0,1.0,0,0,0.0,0.0,0,0,0,4.0
3002,570216,1.2744352801138716,0,1,0,1.0,0,0,1.0,1.0,0,0,0,4.0
3003,570222,0.5730455119898892,1,0,0,0.0,0,0,1.0,1.0,0,0,0,3.0
3004,570223,-1.1804289083200667,0,1,0,0.0,0,0,0.0,1.0,0,0,0,4.0
3005,570224,-0.1984832329464914,1,0,0,1.0,0,0,1.0,1.0,0,0,0,4.0
3006,570225,-0.4790391401960844,1,0,0,0.0,0,0,1.0,1.0,0,0,0,4.0
3007,570227,-0.4790391401960844,0,1,0,0.0,0,0,0.0,1.0,0,0,0,2.0
3008,570230,-1.1804289083200667,0,1,0,1.0,0,0,0.0,0.0,0,0,0,3.0
3009,570239,-1.3207068619448634,0,1,0,1.0,1,0,0.0,1.0,0,0,0,3.0
3010,570242,-0.3387611865712879,0,1,0,1.0,0,0,0.0,1.0,0,0,0,3.0
3011,570245,-0.6193170938208808,1,0,0,1.0,0,0,1.0,1.0,0,0,0,3.0
3012,570249,-0.1283442561340932,0,1,0,0.0,0,0,0.0,1.0,0,0,0,3.0
3013,570250,0.6431844888022875,0,1,0,0.0,0,0,0.0,1.0,0,0,0,4.0
3014,570258,-0.4089001633836862,0,1,0,1.0,0,0,0.0,0.0,0,0,0,3.0
3015,570260,0.783462442427084,0,1,0,1.0,0,0,1.0,1.0,0,0,0,4.0
3016,570267,-0.3387611865712879,1,0,0,1.0,0,0,1.0,1.0,0,0,0,3.0
3017,570268,-1.1102899315076686,0,1,0,0.0,0,0,0.0,1.0,0,0,0,3.0
3018,570275,0.7133234656146857,0,1,0,0.0,0,0,1.0,1.0,0,0,0,2.0
3019,570279,-1.1102899315076686,0,1,0,1.0,0,0,0.0,1.0,0,0,0,4.0
3020,570281,-0.8297340242580756,0,1,0,1.0,0,0,0.0,1.0,0,0,0,3.0
3021,570283,-1.250567885132465,1,0,0,0.0,0,0,0.0,1.0,0,0,0,3.0
3022,570290,-1.250567885132465,0,1,0,0.0,0,0,0.0,0.0,0,0,0,3.0
3023,570291,0.0820726743031015,0,1,0,0.0,0,0,0.0,1.0,0,0,0,4.0
3024,570296,-1.1804289083200667,0,1,0,0.0,0,0,1.0,1.0,0,0,0,3.0
3025,570302,-1.3207068619448634,0,1,0,0.0,0,0,0.0,1.0,0,0,0,3.0
3026,570305,-1.3207068619448634,0,1,0,1.0,0,0,0.0,0.0,0,0,0,4.0
3027,570309,-1.1804289083200667,0,1,0,0.0,0,0,0.0,0.0,0,0,0,4.0
3028,570317,-0.7595950474456774,0,1,0,0.0,0,0,0.0,1.0,0,0,0,3.0
3029,570318,1.414713233738668,1,0,0,0.0,0,0,1.0,1.0,0,0,0,3.0
3030,570319,-0.6894560706332792,0,1,0,1.0,0,0,0.0,1.0,0,0,0,4.0
3031,570326,-0.4089001633836862,1,0,0,1.0,0,0,0.0,1.0,0,0,0,3.0
3032,570331,-0.3387611865712879,1,0,0,0.0,0,0,0.0,0.0,0,0,0,4.0
3033,570334,-0.7595950474456774,0,1,0,1.0,0,0,0.0,1.0,0,0,0,3.0
3034,570336,-0.5491781170084826,0,1,0,1.0,0,0,0.0,1.0,0,0,0,4.0
3035,570341,-0.0582052793216949,1,0,0,1.0,0,0,0.0,1.0,0,0,0,4.0
3036,570343,-0.3387611865712879,1,0,0,1.0,0,0,1.0,1.0,0,0,0,3.0
3037,570345,-0.4790391401960844,1,0,0,1.0,0,0,0.0,1.0,0,0,0,3.0
3038,570346,-0.1283442561340932,0,1,0,1.0,0,0,0.0,0.0,0,0,0,3.0
3039,570347,-0.2686222097588897,1,0,0,1.0,0,0,0.0,1.0,0,0,0,3.0
3040,570348,-0.3387611865712879,1,0,0,1.0,0,0,0.0,1.0,0,0,0,4.0
3041,570349,0.7133234656146857,0,1,0,1.0,0,0,0.0,1.0,0,0,0,4.0
3042,570350,-0.3387611865712879,1,0,0,1.0,0,0,0.0,0.0,0,0,0,3.0
3043,570358,-0.4089001633836862,1,0,0,1.0,0,0,0.0,0.0,0,0,0,3.0
3044,570359,-0.6894560706332792,0,1,0,0.0,0,0,0.0,1.0,0,0,0,2.0
3045,570360,0.222350627927898,1,0,0,0.0,0,0,0.0,1.0,0,0,0,2.0
3046,570361,0.222350627927898,0,1,0,0.0,0,0,0.0,0.0,0,0,0,3.0
3047,570362,-0.8297340242580756,0,1,0,0.0,0,0,0.0,1.0,0,0,0,3.0
3048,570363,-0.970011977882872,1,0,0,0.0,0,0,0.0,0.0,0,0,0,2.0
3049,570366,-0.5491781170084826,0,1,0,0.0,0,0,0.0,0.0,0,0,0,2.0
3050,570367,-0.6894560706332792,1,0,0,1.0,0,0,0.0,1.0,0,0,0,3.0
3051,570372,-0.4790391401960844,0,1,0,0.0,0,0,0.0,1.0,0,0,0,2.0
3052,570375,-0.1283442561340932,1,0,0,0.0,0,0,0.0,1.0,0,0,0,3.0
3053,570376,4.4306892366717925,1,0,0,1.0,0,0,0.0,1.0,0,0,0,4.0
3054,570379,-0.6894560706332792,0,1,0,0.0,0,0,0.0,1.0,0,0,0,4.0
3055,570381,-0.8297340242580756,0,1,0,0.0,0,0,0.0,1.0,0,0,0,2.0
3056,570382,1.5549911873634643,1,0,0,0.0,0,0,0.0,1.0,0,0,0,4.0
3057,570388,-0.6193170938208808,0,1,0,0.0,0,0,1.0,1.0,0,0,0,2.0
3058,570390,-0.970011977882872,0,1,0,1.0,0,0,0.0,1.0,0,0,0,4.0
3059,570391,-0.5491781170084826,0,1,0,0.0,0,0,0.0,1.0,0,0,0,2.0
3060,570404,0.5730455119898892,0,1,0,0.0,0,0,0.0,0.0,0,0,0,1.0
3061,570408,-0.2686222097588897,1,0,0,1.0,0,0,0.0,1.0,0,0,0,3.0
3062,570410,-0.5491781170084826,0,1,0,0.0,0,0,0.0,0.0,0,0,0,3.0
3063,570411,0.1522116511154997,0,1,0,0.0,0,0,0.0,0.0,0,0,0,2.0
3064,570421,-0.0582052793216949,1,0,0,1.0,0,0,0.0,1.0,0,0,0,3.0
3065,570423,0.222350627927898,0,1,0,0.0,0,0,0.0,0.0,0,0,0,2.0
3066,570426,-0.5491781170084826,0,1,0,0.0,0,0,0.0,1.0,0,0,0,3.0
3067,570428,-0.4790391401960844,1,0,0,1.0,0,0,0.0,0.0,0,0,0,3.0
3068,570433,-0.4790391401960844,1,0,0,1.0,0,0,0.0,0.0,0,0,0,4.0
3069,570436,-0.5491781170084826,0,1,0,0.0,0,0,0.0,1.0,0,0,0,2.0
3070,570439,-0.4790391401960844,0,1,0,0.0,0,0,1.0,0.0,0,0,0,2.0
3071,570443,-0.5491781170084826,1,0,0,1.0,0,0,0.0,1.0,0,0,0,3.0
3072,570450,-0.4790391401960844,0,1,0,0.0,0,0,0.0,1.0,0,0,0,4.0
3073,570462,-0.4790391401960844,0,1,0,0.0,0,0,0.0,1.0,0,0,0,4.0
3074,570465,-0.6193170938208808,0,1,0,0.0,0,0,0.0,1.0,0,0,0,3.0
3075,570467,-0.4790391401960844,1,0,0,1.0,0,0,0.0,1.0,0,0,0,3.0
3076,570470,0.6431844888022875,0,1,0,0.0,0,0,0.0,1.0,0,0,0,3.0
3077,570475,-0.8998730010704739,1,0,0,1.0,0,0,0.0,1.0,0,0,0,3.0
3078,570477,1.6952691409882612,1,0,0,0.0,0,0,0.0,0.0,0,0,0,2.0
3079,570478,-0.1283442561340932,0,1,0,1.0,0,0,0.0,1.0,0,0,0,4.0
3080,570479,-0.7595950474456774,0,1,0,1.0,0,0,0.0,1.0,0,0,0,4.0
3081,570481,-0.5491781170084826,1,0,0,1.0,0,0,0.0,0.0,0,0,0,3.0
3082,570482,-0.8998730010704739,0,1,0,0.0,0,0,0.0,1.0,0,0,0,3.0
3083,570483,0.2924896047402963,0,1,0,0.0,0,0,0.0,1.0,0,0,0,2.0
3084,570486,-0.4790391401960844,0,1,0,0.0,0,0,1.0,0.0,0,0,0,4.0
3085,570488,-0.3387611865712879,1,0,0,0.0,0,0,0.0,1.0,0,0,0,3.0
3086,570489,-0.970011977882872,0,1,0,0.0,0,0,0.0,1.0,0,0,0,2.0
3087,570490,-0.3387611865712879,1,0,0,1.0,0,0,0.0,0.0,0,0,0,3.0
3088,570495,-0.6193170938208808,0,1,0,0.0,0,0,0.0,1.0,0,0,0,3.0
3089,570504,-0.3387611865712879,0,1,0,1.0,0,0,0.0,1.0,0,0,0,3.0
3090,570505,-0.5491781170084826,0,1,0,1.0,0,0,0.0,1.0,0,0,0,3.0
3091,570506,0.7133234656146857,0,1,0,1.0,0,0,0.0,1.0,0,0,0,4.0
3092,570508,-0.6894560706332792,0,1,0,0.0,0,0,0.0,1.0,0,0,0,3.0
3093,570512,-0.6193170938208808,1,0,0,0.0,0,0,0.0,1.0,0,0,0,3.0
3094,570516,-0.4790391401960844,1,0,0,1.0,0,0,0.0,1.0,0,0,0,4.0
3095,570519,-0.5491781170084826,0,1,0,0.0,0,0,0.0,0.0,0,0,0,3.0
3096,570521,-0.3387611865712879,0,1,0,0.0,0,0,0.0,1.0,0,0,0,4.0
3097,570522,-0.2686222097588897,0,1,0,1.0,0,0,0.0,1.0,0,0,0,3.0
3098,570523,-1.1102899315076686,1,0,0,0.0,0,0,0.0,0.0,0,0,0,1.0
3099,570524,-0.6894560706332792,0,1,0,0.0,0,0,0.0,0.0,0,0,0,1.0
3100,570527,-0.4790391401960844,0,1,0,1.0,0,0,0.0,1.0,0,0,0,4.0
3101,570528,-0.4790391401960844,0,1,0,0.0,0,0,0.0,0.0,0,0,0,2.0
3102,570534,-0.6193170938208808,0,1,0,1.0,0,0,0.0,1.0,0,0,0,3.0
3103,570536,-0.6894560706332792,0,1,0,1.0,0,0,0.0,1.0,0,0,0,3.0
3104,570545,-0.1984832329464914,0,1,0,0.0,0,0,0.0,1.0,0,0,0,2.0
3105,570549,-0.0582052793216949,1,0,0,1.0,0,0,0.0,1.0,0,0,0,4.0
3106,570556,0.5730455119898892,1,0,0,0.0,0,0,0.0,0.0,0,0,0,3.0
3107,570560,-0.3387611865712879,1,0,0,1.0,0,0,0.0,1.0,0,0,0,4.0
3108,570565,-1.0401509546952703,0,1,0,1.0,0,0,0.0,1.0,0,0,0,4.0
3109,570566,-0.6193170938208808,0,1,0,1.0,0,0,0.0,1.0,0,0,0,4.0
3110,570567,-0.6193170938208808,1,0,0,0.0,0,0,0.0,1.0,0,0,0,1.0
3111,570574,-0.2686222097588897,1,0,0,1.0,0,0,0.0,1.0,0,0,0,4.0
3112,570575,-0.8297340242580756,0,1,0,0.0,0,0,0.0,0.0,0,0,0,4.0
3113,570576,0.9938793728642786,1,0,0,1.0,0,0,0.0,1.0,0,0,0,3.0
3114,570578,0.0119336974907032,0,1,0,1.0,0,0,0.0,1.0,0,0,0,3.0
3115,570579,-0.1283442561340932,1,0,0,0.0,0,0,1.0,1.0,0,0,0,4.0
3116,570581,-0.4790391401960844,1,0,0,1.0,0,0,0.0,0.0,0,0,0,3.0
3117,570583,-0.6193170938208808,1,0,0,0.0,0,0,0.0,1.0,0,0,0,4.0
3118,570586,-0.4089001633836862,0,1,0,1.0,0,0,0.0,1.0,0,0,0,4.0
3119,570588,-0.3387611865712879,1,0,0,0.0,0,0,0.0,1.0,0,0,0,3.0
3120,570590,-0.6193170938208808,1,0,0,1.0,0,0,0.0,1.0,0,0,0,3.0
3121,570601,-0.7595950474456774,0,1,0,0.0,0,0,0.0,1.0,0,0,0,2.0
3122,570606,-0.3387611865712879,1,0,0,1.0,0,0,0.0,1.0,0,0,0,4.0
3123,570612,-0.7595950474456774,1,0,0,1.0,0,0,0.0,1.0,0,0,0,4.0
3124,570616,-0.4790391401960844,0,1,0,0.0,0,0,0.0,1.0,0,0,0,2.0
3125,570617,0.2924896047402963,0,1,0,1.0,0,0,0.0,1.0,0,0,0,3.0
3126,570625,-1.1102899315076686,1,0,0,1.0,0,0,0.0,1.0,0,0,0,4.0
3127,570630,-0.6193170938208808,0,1,0,1.0,0,0,0.0,1.0,0,0,0,3.0
3128,570634,-0.2686222097588897,1,0,0,0.0,0,0,0.0,0.0,0,0,0,3.0
3129,570635,0.1522116511154997,0,1,0,0.0,0,0,0.0,1.0,0,0,0,4.0
3130,570639,-0.8297340242580756,0,1,0,1.0,0,0,0.0,1.0,0,0,0,4.0
3131,570640,-0.4089001633836862,0,1,0,1.0,0,0,0.0,1.0,0,0,0,4.0
3132,570644,-0.4790391401960844,1,0,0,0.0,0,0,0.0,1.0,0,0,0,4.0
3133,570646,-0.6894560706332792,0,1,0,0.0,0,0,0.0,0.0,0,0,0,3.0
3134,570651,-0.2686222097588897,1,0,0,0.0,0,0,0.0,0.0,0,0,0,2.0
3135,570654,-0.1984832329464914,1,0,0,1.0,0,0,0.0,1.0,0,0,0,4.0
3136,570659,0.6431844888022875,1,0,0,0.0,0,0,0.0,1.0,0,0,0,3.0
3137,570660,-0.2686222097588897,1,0,0,0.0,0,0,0.0,0.0,0,0,0,3.0
