,idstd,Ancienneté,size_Large,size_Medium,size_Small,colab,Innovation,Secteur_Service,Secteur_Production,IT,R&D,Country_BA,Country_NE,Country_PA
1613,562726,-0.8998730010704739,0,1,0,1.0,1.0,1,0,0.0,1.0,0,0,0
1614,562727,0.7133234656146857,0,1,0,1.0,1.0,1,0,0.0,1.0,0,0,0
1615,562728,-0.6193170938208808,0,1,0,0.0,1.0,1,0,0.0,1.0,0,0,0
1617,562736,1.8355470946130577,0,1,0,0.0,1.0,1,0,0.0,0.0,0,0,0
1618,562737,1.6952691409882612,1,0,0,0.0,1.0,1,0,0.0,1.0,0,0,0
1619,562740,1.6251301641758629,0,1,0,1.0,1.0,1,0,1.0,1.0,0,0,0
1620,562741,-0.6193170938208808,0,1,0,0.0,1.0,1,0,1.0,0.0,0,0,0
1622,562745,-0.6894560706332792,1,0,0,0.0,1.0,1,0,1.0,0.0,0,0,0
1623,562746,-0.4790391401960844,0,1,0,0.0,1.0,1,0,1.0,0.0,0,0,0
1624,562752,-0.5491781170084826,0,1,0,0.0,1.0,1,0,1.0,0.0,0,0,0
1625,562755,-0.6193170938208808,1,0,0,0.0,1.0,1,0,1.0,1.0,0,0,0
1626,562756,0.9237403960518804,0,1,0,0.0,1.0,1,0,0.0,1.0,0,0,0
1628,562761,0.15221165111549978,0,1,0,0.0,1.0,1,0,1.0,0.0,0,0,0
1630,562763,-0.6894560706332792,0,1,0,0.0,1.0,1,0,0.0,0.0,0,0,0
1631,562765,-0.1283442561340932,0,1,0,0.0,1.0,1,0,1.0,1.0,0,0,0
1632,562768,0.2924896047402963,0,1,0,0.0,1.0,1,0,0.0,1.0,0,0,0
1633,562772,-0.3387611865712879,0,1,0,1.0,1.0,0,0,1.0,1.0,0,0,0
1634,562775,-0.4790391401960844,1,0,0,1.0,1.0,0,0,0.0,0.0,0,0,0
1636,562778,-0.19848323294649145,1,0,0,1.0,1.0,1,0,0.0,1.0,0,0,0
1637,562780,-0.6894560706332792,1,0,0,0.0,1.0,1,0,0.0,1.0,0,0,0
1638,562782,-0.4790391401960844,1,0,0,0.0,1.0,1,0,0.0,1.0,0,0,0
1639,562785,-0.4790391401960844,0,1,0,0.0,1.0,1,0,1.0,1.0,0,0,0
1641,562789,-0.5491781170084826,1,0,0,1.0,1.0,0,0,1.0,1.0,0,0,0
1642,562791,-0.5491781170084826,1,0,0,1.0,1.0,1,0,0.0,1.0,0,0,0
1643,562797,-0.4790391401960844,1,0,0,0.0,1.0,1,0,1.0,0.0,0,0,0
1644,562798,-0.4790391401960844,1,0,0,1.0,1.0,1,0,0.0,1.0,0,0,0
1645,562801,-0.3387611865712879,0,1,0,0.0,1.0,1,0,1.0,0.0,0,0,0
1646,562802,-0.8998730010704739,0,1,0,0.0,1.0,1,0,0.0,0.0,0,0,0
1647,562806,-0.058205279321694954,0,1,0,1.0,1.0,1,0,1.0,1.0,0,0,0
1652,562815,0.222350627927898,0,1,0,1.0,1.0,1,0,0.0,1.0,0,0,0
1653,562818,0.9237403960518804,0,1,0,1.0,1.0,1,0,0.0,1.0,0,0,0
1654,562820,-0.1283442561340932,0,1,0,0.0,1.0,1,0,0.0,1.0,0,0,0
1656,562828,-0.3387611865712879,0,1,0,1.0,1.0,1,0,0.0,1.0,0,0,0
1657,562831,-1.1102899315076686,0,1,0,0.0,1.0,1,0,0.0,1.0,0,0,0
1658,562833,-0.1283442561340932,0,1,0,1.0,1.0,1,0,0.0,1.0,0,0,0
1660,562835,-0.8998730010704739,0,1,0,0.0,1.0,1,0,0.0,1.0,0,0,0
1661,562836,-0.19848323294649145,0,1,0,0.0,1.0,1,0,0.0,1.0,0,0,0
1662,562843,0.9938793728642786,1,0,0,0.0,1.0,1,0,0.0,1.0,0,0,0
1666,562857,-0.6894560706332792,0,1,0,0.0,1.0,1,0,0.0,1.0,0,0,0
1667,562858,-0.1283442561340932,0,1,0,0.0,1.0,1,0,0.0,1.0,0,0,0
1668,562860,1.1341573264890752,0,1,0,0.0,1.0,0,0,1.0,1.0,0,0,0
1669,562861,0.5730455119898892,1,0,0,0.0,1.0,0,0,0.0,1.0,0,0,0
1670,562862,0.43276755836509273,1,0,0,0.0,1.0,1,0,1.0,0.0,0,0,0
1671,562863,0.7133234656146857,0,1,0,0.0,1.0,1,0,1.0,1.0,0,0,0
1673,562865,-0.3387611865712879,0,1,0,0.0,1.0,1,0,1.0,1.0,0,0,0
1674,562866,-1.1102899315076686,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
1675,562874,-0.058205279321694954,0,1,0,0.0,1.0,1,0,0.0,0.0,0,0,0
1676,562875,-0.3387611865712879,0,1,0,0.0,1.0,1,0,0.0,1.0,0,0,0
1677,562876,-0.7595950474456774,0,1,0,0.0,1.0,1,0,1.0,0.0,0,0,0
1678,562878,0.783462442427084,1,0,0,0.0,1.0,1,0,1.0,1.0,0,0,0
1679,562879,-0.8297340242580756,1,0,0,0.0,1.0,1,0,1.0,1.0,0,0,0
1680,562881,-0.8297340242580756,0,1,0,0.0,1.0,1,0,1.0,1.0,0,0,0
1681,562886,-0.8297340242580756,0,1,0,0.0,1.0,1,0,1.0,0.0,0,0,0
1682,562889,-0.6193170938208808,0,1,0,0.0,1.0,1,0,1.0,0.0,0,0,0
1683,562890,-0.6894560706332792,0,1,0,0.0,1.0,1,0,1.0,1.0,0,0,0
1684,562891,0.011933697490703289,0,1,0,0.0,1.0,1,0,1.0,0.0,0,0,0
1685,562898,-0.4790391401960844,0,1,0,0.0,1.0,1,0,0.0,1.0,0,0,0
1686,562901,-0.3387611865712879,0,1,0,0.0,1.0,1,0,1.0,0.0,0,0,0
1687,562904,-0.5491781170084826,0,1,0,1.0,1.0,1,0,0.0,1.0,0,0,0
1688,562905,-0.1283442561340932,0,1,0,0.0,1.0,1,0,0.0,0.0,0,0,0
1689,562908,-0.4790391401960844,0,1,0,0.0,1.0,1,0,1.0,1.0,0,0,0
1691,562914,0.08207267430310153,0,1,0,0.0,1.0,1,0,1.0,1.0,0,0,0
1692,562915,-0.3387611865712879,1,0,0,0.0,1.0,1,0,1.0,1.0,0,0,0
1693,562916,-0.4790391401960844,1,0,0,1.0,1.0,1,0,1.0,1.0,0,0,0
1694,562921,0.011933697490703289,1,0,0,0.0,1.0,1,0,1.0,1.0,0,0,0
1695,562925,0.7133234656146857,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
1696,562926,-1.0401509546952703,1,0,0,0.0,1.0,1,0,0.0,1.0,0,0,0
1697,562929,-0.3387611865712879,0,1,0,0.0,1.0,1,0,1.0,1.0,0,0,0
1698,562930,-0.4790391401960844,0,1,0,1.0,1.0,1,0,1.0,1.0,0,0,0
1699,562932,-1.0401509546952703,1,0,0,1.0,1.0,1,0,0.0,1.0,0,0,0
1700,562933,0.011933697490703289,0,1,0,1.0,1.0,1,0,0.0,0.0,0,0,0
1701,562934,0.15221165111549978,0,1,0,1.0,1.0,1,0,0.0,1.0,0,0,0
1702,562935,0.502906535177491,0,1,0,1.0,1.0,1,0,0.0,0.0,0,0,0
1703,562936,-0.1283442561340932,0,1,0,1.0,1.0,0,0,0.0,0.0,0,0,0
1704,562938,-0.9700119778828721,1,0,0,1.0,1.0,1,0,0.0,1.0,0,0,0
1705,562939,-0.1283442561340932,0,1,0,0.0,1.0,1,0,1.0,1.0,0,0,0
1706,562945,-0.6193170938208808,0,1,0,0.0,1.0,1,0,0.0,1.0,0,0,0
1707,562946,0.9237403960518804,0,1,0,0.0,1.0,1,0,0.0,1.0,0,0,0
1708,562948,1.34457425692627,1,0,0,1.0,1.0,1,0,0.0,1.0,0,0,0
1709,562951,-0.7595950474456774,1,0,0,0.0,1.0,1,0,0.0,1.0,0,0,0
1710,562952,-1.0401509546952703,1,0,0,1.0,1.0,1,0,0.0,1.0,0,0,0
1711,562956,-1.0401509546952703,1,0,0,1.0,1.0,1,0,1.0,1.0,0,0,0
1712,562960,0.15221165111549978,0,1,0,0.0,1.0,1,0,1.0,1.0,0,0,0
1713,562961,-0.9700119778828721,1,0,0,1.0,1.0,1,0,0.0,1.0,0,0,0
1714,562967,1.1341573264890752,0,1,0,0.0,1.0,1,0,0.0,1.0,0,0,0
1715,562968,0.9237403960518804,1,0,0,0.0,1.0,1,0,1.0,1.0,0,0,0
1716,562971,-0.8297340242580756,1,0,0,0.0,1.0,1,0,1.0,0.0,0,0,0
1717,562972,0.9237403960518804,1,0,0,0.0,1.0,1,0,0.0,1.0,0,0,0
1718,562974,0.9938793728642786,1,0,0,0.0,1.0,1,0,1.0,1.0,0,0,0
1719,562975,0.9237403960518804,0,1,0,1.0,1.0,1,0,1.0,1.0,0,0,0
1720,562977,0.011933697490703289,1,0,0,0.0,1.0,1,0,0.0,1.0,0,0,0
1721,562980,-1.1102899315076686,1,0,0,1.0,1.0,1,0,0.0,1.0,0,0,0
1722,562982,-0.7595950474456774,1,0,0,0.0,1.0,1,0,1.0,1.0,0,0,0
1723,562983,0.9938793728642786,1,0,0,0.0,1.0,1,0,1.0,1.0,0,0,0
1724,562988,-1.1804289083200667,0,1,0,0.0,1.0,1,0,1.0,1.0,0,0,0
1725,562989,0.08207267430310153,1,0,0,0.0,1.0,1,0,1.0,1.0,0,0,0
1726,562990,-0.19848323294649145,0,1,0,0.0,1.0,1,0,1.0,1.0,0,0,0
1727,562992,-0.7595950474456774,0,1,0,0.0,1.0,1,0,1.0,1.0,0,0,0
1728,562994,0.6431844888022875,0,1,0,0.0,1.0,1,0,1.0,1.0,0,0,0
1729,562995,-1.3207068619448634,1,0,0,0.0,1.0,1,0,1.0,1.0,0,0,0
1730,562998,-0.19848323294649145,1,0,0,0.0,1.0,1,0,1.0,1.0,0,0,0
1731,563007,0.08207267430310153,0,1,0,0.0,1.0,1,0,0.0,0.0,0,0,0
1732,563008,0.7133234656146857,0,1,0,0.0,1.0,1,0,1.0,0.0,0,0,0
1733,563011,-0.6193170938208808,1,0,0,0.0,1.0,1,0,1.0,1.0,0,0,0
1734,563014,-1.1804289083200667,1,0,0,0.0,1.0,1,0,0.0,1.0,0,0,0
1735,563015,-1.1804289083200667,1,0,0,1.0,1.0,1,0,0.0,1.0,0,0,0
1736,563019,0.08207267430310153,0,1,0,0.0,1.0,1,0,0.0,0.0,0,0,0
1737,563020,0.08207267430310153,0,1,0,0.0,1.0,1,0,1.0,0.0,0,0,0
1738,563022,-0.1283442561340932,0,1,0,0.0,1.0,1,0,0.0,1.0,0,0,0
1739,563023,0.5730455119898892,0,1,0,0.0,1.0,1,0,0.0,0.0,0,0,0
1740,563025,-0.6894560706332792,1,0,0,0.0,1.0,1,0,1.0,1.0,0,0,0
1741,563029,-0.8998730010704739,1,0,0,0.0,1.0,1,0,1.0,1.0,0,0,0
1742,563030,1.34457425692627,1,0,0,0.0,1.0,1,0,0.0,0.0,0,0,0
1743,563038,0.222350627927898,0,1,0,0.0,1.0,1,0,0.0,0.0,0,0,0
1744,563041,-0.3387611865712879,1,0,0,0.0,1.0,1,0,0.0,1.0,0,0,0
1745,563053,0.5730455119898892,0,1,0,0.0,1.0,1,0,0.0,1.0,0,0,0
1746,563055,-0.6894560706332792,0,1,0,0.0,1.0,1,0,1.0,0.0,0,0,0
1747,563057,0.011933697490703289,0,1,0,0.0,1.0,1,0,0.0,0.0,0,0,0
1748,563058,0.222350627927898,0,1,0,0.0,1.0,1,0,0.0,0.0,0,0,0
1749,563059,-0.058205279321694954,0,1,0,1.0,1.0,1,0,0.0,1.0,0,0,0
1750,563060,3.589021514923014,1,0,0,1.0,1.0,1,0,0.0,1.0,0,0,0
1751,563061,0.5730455119898892,1,0,0,0.0,1.0,1,0,0.0,1.0,0,0,0
1753,563063,-1.0401509546952703,1,0,0,1.0,1.0,1,0,0.0,0.0,0,0,0
1754,563064,-0.4089001633836862,1,0,0,1.0,1.0,1,0,0.0,1.0,0,0,0
1755,563065,-0.7595950474456774,0,1,0,1.0,1.0,1,0,0.0,1.0,0,0,0
1757,563067,0.222350627927898,1,0,0,1.0,1.0,1,0,0.0,1.0,0,0,0
1759,563071,-0.7595950474456774,1,0,0,1.0,1.0,1,0,0.0,1.0,0,0,0
1760,563073,0.783462442427084,1,0,0,1.0,1.0,1,0,0.0,1.0,0,0,0
1761,563074,-0.6894560706332792,1,0,0,1.0,1.0,1,0,1.0,1.0,0,0,0
1762,563075,1.34457425692627,1,0,0,0.0,1.0,1,0,0.0,1.0,0,0,0
1763,563076,-0.7595950474456774,1,0,0,0.0,1.0,1,0,1.0,1.0,0,0,0
1764,563077,3.1681876540486242,1,0,0,0.0,1.0,1,0,0.0,1.0,0,0,0
1765,563078,0.5730455119898892,1,0,0,0.0,1.0,1,0,0.0,1.0,0,0,0
1766,563079,0.43276755836509273,0,1,0,0.0,1.0,1,0,0.0,1.0,0,0,0
1767,563081,0.9237403960518804,0,1,0,0.0,1.0,1,0,0.0,1.0,0,0,0
1769,563087,-0.4790391401960844,0,1,0,0.0,1.0,1,0,1.0,1.0,0,0,0
1770,563088,0.222350627927898,1,0,0,0.0,1.0,1,0,0.0,1.0,0,0,0
1771,563091,0.222350627927898,0,1,0,0.0,1.0,1,0,0.0,0.0,0,0,0
1772,563093,0.5730455119898892,0,1,0,1.0,1.0,1,0,0.0,1.0,0,0,0
1773,563095,0.9237403960518804,0,1,0,0.0,1.0,1,0,0.0,1.0,0,0,0
1774,563097,-0.6894560706332792,0,1,0,1.0,1.0,1,0,0.0,1.0,0,0,0
1776,563101,2.3966589091122437,0,1,0,0.0,1.0,1,0,0.0,1.0,0,0,0
1777,563104,-0.3387611865712879,0,1,0,1.0,1.0,1,0,0.0,1.0,0,0,0
1778,563105,-0.9700119778828721,0,1,0,1.0,1.0,1,0,0.0,1.0,0,0,0
1779,563106,-0.9700119778828721,1,0,0,0.0,1.0,1,0,1.0,0.0,0,0,0
1780,563109,0.011933697490703289,0,1,0,0.0,1.0,1,0,1.0,0.0,0,0,0
1781,563110,0.7133234656146857,0,1,0,0.0,1.0,1,0,1.0,0.0,0,0,0
1782,563111,0.3626285815526945,0,1,0,1.0,1.0,1,0,0.0,0.0,0,0,0
1783,563118,-0.7595950474456774,0,1,0,0.0,1.0,1,0,1.0,1.0,0,0,0
1784,563120,-0.9700119778828721,0,1,0,0.0,1.0,1,0,1.0,1.0,0,0,0
1785,563122,-0.5491781170084826,0,1,0,0.0,1.0,1,0,0.0,1.0,0,0,0
1786,563125,-0.6193170938208808,0,1,0,0.0,1.0,1,0,0.0,1.0,0,0,0
1787,563131,-0.19848323294649145,0,1,0,0.0,1.0,0,0,1.0,1.0,0,0,0
1789,563135,-0.9700119778828721,0,1,0,1.0,1.0,1,0,0.0,1.0,0,0,0
1790,563138,-0.8998730010704739,0,1,0,1.0,1.0,1,0,1.0,1.0,0,0,0
1792,563147,-0.4790391401960844,0,1,0,0.0,1.0,1,0,0.0,1.0,0,0,0
1793,563149,-1.1102899315076686,0,1,0,1.0,1.0,1,0,0.0,1.0,0,0,0
1796,563156,-0.8297340242580756,0,1,0,0.0,1.0,1,0,0.0,1.0,0,0,0
1797,563161,-0.7595950474456774,0,1,0,0.0,1.0,1,0,0.0,0.0,0,0,0
1798,563162,-0.6193170938208808,0,1,0,0.0,1.0,1,0,1.0,0.0,0,0,0
1799,563168,-0.9700119778828721,0,1,0,0.0,1.0,1,0,0.0,0.0,0,0,0
1800,563170,-0.8297340242580756,0,1,0,0.0,1.0,1,0,1.0,1.0,0,0,0
1801,563173,-0.8998730010704739,0,1,0,0.0,1.0,1,0,1.0,1.0,0,0,0
1802,563175,-1.250567885132465,0,1,0,0.0,1.0,1,0,0.0,1.0,0,0,0
1803,563176,-0.5491781170084826,0,1,0,0.0,1.0,1,0,1.0,1.0,0,0,0
1804,563178,1.8355470946130577,0,1,0,0.0,1.0,1,0,1.0,1.0,0,0,0
1805,563179,0.43276755836509273,0,1,0,0.0,1.0,1,0,1.0,1.0,0,0,0
1806,563180,3.098048677236226,0,1,0,0.0,1.0,1,0,1.0,1.0,0,0,0
1807,563181,-0.6894560706332792,0,1,0,0.0,1.0,1,0,1.0,1.0,0,0,0
1808,563182,0.7133234656146857,0,1,0,0.0,1.0,1,0,0.0,1.0,0,0,0
1809,563186,-0.7595950474456774,0,1,0,0.0,1.0,1,0,0.0,0.0,0,0,0
1810,563188,0.9237403960518804,0,1,0,0.0,1.0,1,0,1.0,0.0,0,0,0
1812,563194,-1.1804289083200667,0,1,0,0.0,1.0,1,0,0.0,1.0,0,0,0
1813,563202,-0.8998730010704739,0,1,0,0.0,1.0,1,0,0.0,1.0,0,0,0
1814,563205,4.641106167108988,1,0,0,1.0,1.0,1,0,0.0,1.0,0,0,0
1815,563207,3.2383266308610223,1,0,0,0.0,1.0,1,0,0.0,1.0,0,0,0
1816,563213,-0.5491781170084826,0,1,0,0.0,1.0,1,0,0.0,1.0,0,0,0
1817,563215,2.326519932299845,0,1,0,0.0,1.0,1,0,0.0,1.0,0,0,0
1818,563218,0.011933697490703289,1,0,0,0.0,1.0,1,0,1.0,1.0,0,0,0
1819,563219,-0.6894560706332792,1,0,0,1.0,1.0,1,0,1.0,0.0,0,0,0
1820,563222,0.502906535177491,1,0,0,0.0,1.0,1,0,1.0,1.0,0,0,0
1821,563225,-0.8297340242580756,1,0,0,1.0,1.0,1,0,1.0,0.0,0,0,0
1822,563231,0.15221165111549978,0,1,0,0.0,1.0,1,0,1.0,0.0,0,0,0
1824,563247,-0.2686222097588897,0,1,0,0.0,1.0,1,0,1.0,1.0,0,0,0
1825,563249,-0.1283442561340932,0,1,0,0.0,1.0,1,0,1.0,0.0,0,0,0
1826,563253,-0.6894560706332792,1,0,0,1.0,1.0,1,0,1.0,1.0,0,0,0
1828,563257,3.939716398985005,1,0,0,0.0,1.0,1,0,1.0,1.0,0,0,0
1829,563263,-0.4790391401960844,1,0,0,0.0,1.0,1,0,1.0,0.0,0,0,0
1830,563269,-0.058205279321694954,0,1,0,0.0,1.0,1,0,1.0,0.0,0,0,0
1831,563270,-1.1804289083200667,1,0,0,1.0,1.0,1,0,1.0,1.0,0,0,0
1832,563272,-0.8998730010704739,1,0,0,1.0,1.0,1,0,1.0,0.0,0,0,0
1833,563274,-0.4790391401960844,1,0,0,0.0,1.0,1,0,1.0,1.0,0,0,0
1834,563277,-0.3387611865712879,0,1,0,1.0,1.0,1,0,1.0,0.0,0,0,0
1835,563279,-0.4790391401960844,0,1,0,1.0,1.0,1,0,1.0,1.0,0,0,0
1836,563285,-0.19848323294649145,0,1,0,0.0,1.0,1,0,1.0,0.0,0,0,0
1837,563286,-0.6193170938208808,1,0,0,0.0,1.0,1,0,1.0,0.0,0,0,0
1838,563288,-0.8297340242580756,0,1,0,0.0,1.0,1,0,1.0,1.0,0,0,0
1839,563290,-0.4790391401960844,0,1,0,0.0,1.0,1,0,1.0,0.0,0,0,0
1840,563291,-0.8297340242580756,1,0,0,1.0,1.0,1,0,1.0,0.0,0,0,0
1841,563292,-0.1283442561340932,0,1,0,0.0,1.0,1,0,1.0,1.0,0,0,0
1842,563295,0.3626285815526945,1,0,0,0.0,1.0,1,0,1.0,0.0,0,0,0
1843,563296,-0.5491781170084826,1,0,0,0.0,1.0,1,0,1.0,0.0,0,0,0
1844,563298,1.34457425692627,0,0,1,0.0,1.0,1,0,1.0,1.0,0,0,0
1845,563301,-0.058205279321694954,1,0,0,1.0,1.0,1,0,1.0,1.0,0,0,0
1846,563306,-0.2686222097588897,0,1,0,0.0,1.0,1,0,0.0,1.0,0,0,0
1848,563309,0.5730455119898892,1,0,0,1.0,1.0,1,0,1.0,1.0,0,0,0
1849,563310,-0.4089001633836862,1,0,0,1.0,1.0,1,0,1.0,1.0,0,0,0
1850,563312,-0.4790391401960844,0,1,0,0.0,1.0,1,0,1.0,0.0,0,0,0
1851,563314,-0.4790391401960844,0,1,0,1.0,1.0,1,0,1.0,0.0,0,0,0
1852,563315,0.2924896047402963,1,0,0,0.0,1.0,1,0,1.0,1.0,0,0,0
1853,563316,-1.1102899315076686,0,1,0,0.0,1.0,1,0,1.0,1.0,0,0,0
1854,563317,1.2042963033014733,0,1,0,0.0,1.0,1,0,1.0,1.0,0,0,0
1855,563320,-0.6193170938208808,0,1,0,0.0,1.0,0,0,1.0,0.0,0,0,0
1857,563322,-1.1102899315076686,1,0,0,0.0,1.0,1,0,1.0,1.0,0,0,0
1858,563325,-0.8297340242580756,0,1,0,0.0,1.0,1,0,1.0,1.0,0,0,0
1859,563332,-0.4790391401960844,0,1,0,0.0,1.0,1,0,1.0,0.0,0,0,0
1860,563337,-0.8998730010704739,0,1,0,1.0,1.0,1,0,1.0,1.0,0,0,0
1861,563345,-0.6193170938208808,1,0,0,1.0,1.0,0,0,1.0,1.0,0,0,0
1862,563346,-0.8297340242580756,1,0,0,1.0,1.0,0,0,1.0,1.0,0,0,0
1863,563348,-0.7595950474456774,1,0,0,0.0,1.0,1,0,0.0,1.0,0,0,0
1864,563350,-0.4089001633836862,0,1,0,0.0,1.0,1,0,1.0,0.0,0,0,0
1865,563351,-0.5491781170084826,0,1,0,1.0,1.0,0,0,1.0,0.0,0,0,0
1867,563353,-0.4089001633836862,1,0,0,0.0,1.0,1,0,1.0,1.0,0,0,0
1868,563354,-1.0401509546952703,0,1,0,0.0,1.0,1,0,1.0,1.0,0,0,0
1869,563356,-0.7595950474456774,1,0,0,1.0,1.0,0,0,1.0,1.0,0,0,0
1870,563358,-1.0401509546952703,1,0,0,1.0,1.0,0,0,1.0,1.0,0,0,0
1871,563359,-0.5491781170084826,1,0,0,0.0,1.0,1,0,1.0,1.0,0,0,0
1872,563360,-0.1283442561340932,0,1,0,0.0,1.0,1,0,1.0,1.0,0,0,0
1873,563365,-0.3387611865712879,1,0,0,0.0,1.0,1,0,1.0,1.0,0,0,0
1874,563378,-0.7595950474456774,1,0,0,0.0,1.0,1,0,1.0,1.0,0,0,0
1875,563381,-0.6193170938208808,0,1,0,1.0,1.0,1,0,1.0,0.0,0,0,0
1878,563386,-0.4089001633836862,1,0,0,0.0,1.0,1,0,1.0,1.0,0,0,0
1879,563393,-0.6894560706332792,1,0,0,0.0,1.0,1,0,1.0,0.0,0,0,0
1880,563394,-0.1283442561340932,1,0,0,0.0,1.0,1,0,1.0,0.0,0,0,0
1881,563397,0.15221165111549978,0,1,0,0.0,1.0,1,0,1.0,0.0,0,0,0
1882,563399,-0.8998730010704739,0,0,1,0.0,1.0,1,0,0.0,1.0,0,0,0
1883,563401,-0.4089001633836862,1,0,0,1.0,1.0,0,0,1.0,0.0,0,0,0
1884,563402,-0.8297340242580756,0,1,0,0.0,1.0,1,0,1.0,0.0,0,0,0
1885,563405,-0.6193170938208808,0,1,0,0.0,1.0,1,0,0.0,0.0,0,0,0
1886,563407,0.011933697490703289,0,1,0,0.0,1.0,1,0,1.0,0.0,0,0,0
1887,563410,-1.0401509546952703,0,1,0,0.0,1.0,1,0,1.0,1.0,0,0,0
1888,563411,-0.4790391401960844,0,1,0,1.0,1.0,1,0,1.0,1.0,0,0,0
1889,563415,-0.2686222097588897,1,0,0,0.0,1.0,1,0,1.0,1.0,0,0,0
1890,563416,-0.3387611865712879,1,0,0,0.0,1.0,1,0,1.0,1.0,0,0,0
1891,563419,-1.1804289083200667,1,0,0,0.0,1.0,1,0,1.0,1.0,0,0,0
1892,563422,-0.7595950474456774,1,0,0,1.0,1.0,0,0,1.0,1.0,0,0,0
1893,563423,-0.4790391401960844,1,0,0,0.0,1.0,1,0,1.0,1.0,0,0,0
1895,563427,-0.6894560706332792,1,0,0,1.0,1.0,0,0,1.0,0.0,0,0,0
1896,563429,0.9237403960518804,1,0,0,0.0,1.0,1,0,1.0,0.0,0,0,0
1897,563431,-0.8998730010704739,1,0,0,0.0,1.0,1,0,1.0,1.0,0,0,0
1899,563433,1.7654081178006593,1,0,0,0.0,1.0,1,0,1.0,1.0,0,0,0
1900,563436,-0.4790391401960844,0,1,0,1.0,1.0,1,0,0.0,1.0,0,0,0
1901,563439,-0.6894560706332792,1,0,0,1.0,1.0,0,0,1.0,1.0,0,0,0
1903,563443,0.222350627927898,1,0,0,0.0,1.0,1,0,1.0,0.0,0,0,0
1904,563444,-0.6193170938208808,0,1,0,1.0,1.0,1,0,1.0,0.0,0,0,0
1905,563448,-0.9700119778828721,1,0,0,0.0,1.0,1,0,1.0,0.0,0,0,0
1906,563449,-0.4089001633836862,1,0,0,0.0,1.0,1,0,1.0,1.0,0,0,0
1907,563451,-0.4790391401960844,0,1,0,0.0,1.0,1,0,1.0,1.0,0,0,0
1908,563456,-0.6894560706332792,1,0,0,1.0,1.0,0,0,1.0,1.0,0,0,0
1909,563459,-1.250567885132465,1,0,0,0.0,1.0,1,0,0.0,1.0,0,0,0
1911,563461,-0.8297340242580756,0,1,0,0.0,1.0,1,0,0.0,0.0,0,0,0
1912,563462,-0.9700119778828721,0,1,0,0.0,1.0,1,0,1.0,1.0,0,0,0
1913,563465,-0.6193170938208808,0,0,1,0.0,1.0,1,0,1.0,1.0,0,0,0
1917,563471,-0.6894560706332792,1,0,0,0.0,1.0,1,0,0.0,1.0,0,0,0
1918,563472,-1.1102899315076686,1,0,0,0.0,1.0,1,0,0.0,1.0,0,0,0
1919,563473,-0.5491781170084826,1,0,0,0.0,1.0,1,0,0.0,1.0,0,0,0
1920,563474,0.08207267430310153,1,0,0,0.0,1.0,1,0,0.0,0.0,0,0,0
1921,563475,-1.0401509546952703,0,1,0,1.0,1.0,1,0,0.0,0.0,0,0,0
1922,563476,-0.5491781170084826,1,0,0,0.0,1.0,1,0,0.0,0.0,0,0,0
1923,563478,-1.0401509546952703,0,1,0,0.0,1.0,1,0,0.0,1.0,0,0,0
1924,563480,-0.6193170938208808,0,1,0,0.0,1.0,1,0,0.0,1.0,0,0,0
1925,563481,-0.6193170938208808,1,0,0,1.0,1.0,1,0,0.0,0.0,0,0,0
1927,563490,-1.0401509546952703,0,1,0,0.0,1.0,1,0,0.0,1.0,0,0,0
1929,563492,-0.6894560706332792,0,1,0,1.0,1.0,1,0,0.0,1.0,0,0,0
1931,563495,-0.4089001633836862,1,0,0,1.0,1.0,1,0,0.0,1.0,0,0,0
1932,563496,-0.7595950474456774,1,0,0,1.0,1.0,1,0,0.0,1.0,0,0,0
1933,563497,-0.9700119778828721,1,0,0,1.0,1.0,1,0,0.0,1.0,0,0,0
1934,563498,-0.058205279321694954,0,1,0,0.0,1.0,1,0,1.0,0.0,0,0,0
1935,563501,-0.3387611865712879,0,1,0,0.0,1.0,1,0,0.0,1.0,0,0,0
1938,563515,-1.1804289083200667,0,1,0,0.0,1.0,1,0,1.0,0.0,0,0,0
1939,563518,0.5730455119898892,0,1,0,0.0,1.0,1,0,0.0,1.0,0,0,0
1941,563525,-0.3387611865712879,0,1,0,0.0,1.0,0,0,1.0,1.0,0,0,0
1966,563583,-1.0401509546952703,0,1,0,1.0,1.0,1,0,0.0,1.0,0,0,0
1975,563598,-0.7595950474456774,1,0,0,0.0,1.0,1,0,0.0,1.0,0,0,0
2002,563664,-1.1102899315076686,0,1,0,0.0,1.0,1,0,0.0,1.0,0,0,0
2003,563665,-0.4790391401960844,1,0,0,1.0,1.0,1,0,0.0,1.0,0,0,0
2004,563671,-0.4790391401960844,0,1,0,0.0,1.0,1,0,0.0,1.0,0,0,0
2006,563681,0.15221165111549978,0,1,0,0.0,1.0,1,0,1.0,1.0,0,0,0
2007,563684,-0.6894560706332792,0,0,1,0.0,1.0,1,0,1.0,0.0,0,0,0
2009,563688,-0.3387611865712879,0,1,0,0.0,1.0,0,0,1.0,1.0,0,0,0
2010,563698,-0.3387611865712879,0,1,0,0.0,1.0,1,0,0.0,0.0,0,0,0
2017,563719,1.2042963033014733,0,1,0,1.0,1.0,1,0,0.0,1.0,0,0,0
